n_rooms,sq_mt_built,buy_price/barrio,District_no,is_renewal_needed,has_parking,type
6,625.0,3773,9,False,False,2
3,141.0,4456,9,False,True,1
2,97.0,3607,9,False,True,1
3,111.0,3152,9,False,True,1
3,111.0,3152,9,False,True,1
3,141.0,3607,9,False,True,1
3,275.0,4275,9,False,True,4
4,137.0,4456,9,False,True,1
5,650.0,4275,9,False,False,2
6,998.0,4275,9,False,True,2
4,380.0,4275,9,False,True,2
5,420.0,4275,9,False,True,2
3,392.0,4275,9,False,True,2
5,372.0,4275,9,False,False,2
5,391.0,4275,9,False,True,2
1,78.0,3152,9,False,True,1
3,96.0,3152,9,False,False,1
3,69.0,3152,9,False,False,1
2,60.0,3152,9,False,False,1
3,120.0,3773,9,False,True,4
3,146.0,3773,9,False,True,1
1,59.0,2915,9,True,False,1
1,57.0,2915,9,False,False,1
1,57.0,2915,9,False,False,1
4,389.0,3773,9,False,True,2
3,101.0,2915,9,False,False,1
4,265.0,3607,9,False,True,2
4,170.0,4275,9,False,True,1
5,383.0,3152,9,True,False,2
3,180.0,4275,9,False,True,4
4,111.0,2679,9,False,False,1
2,58.0,2915,9,False,False,1
7,600.0,4275,9,False,True,2
5,410.0,4275,9,False,True,2
3,148.0,3773,9,False,True,1
2,92.0,2679,9,True,False,1
3,150.0,4275,9,False,True,3
3,163.0,3152,9,True,False,2
7,371.0,4275,9,False,True,2
1,55.0,4456,9,False,True,1
3,105.0,3152,9,True,False,1
3,117.0,3152,9,False,False,1
3,80.0,2915,9,True,False,3
3,76.0,2915,9,False,False,1
4,575.0,4275,9,False,False,2
0,104.0,3636,9,False,True,3
3,130.0,4456,9,False,True,1
5,450.0,4275,9,False,True,2
3,200.0,3773,9,False,True,1
2,80.0,4275,9,False,True,1
2,101.0,3636,9,False,True,1
4,135.0,2679,9,True,False,2
4,400.0,4275,9,False,True,2
3,162.0,3773,9,False,True,1
3,411.0,3152,9,False,True,2
5,360.0,4275,9,False,True,2
3,179.0,4275,9,False,True,4
2,121.0,3636,9,False,True,3
5,450.0,4275,9,False,True,2
5,373.0,4275,9,False,True,2
6,666.0,3152,9,False,True,2
2,109.0,4456,9,False,True,1
5,373.0,4275,9,False,True,2
3,173.0,4456,9,False,True,1
5,600.0,4275,9,False,True,2
4,278.0,3773,9,False,True,1
5,466.0,4275,9,False,False,2
5,400.0,3152,9,False,True,2
6,625.0,3152,9,False,False,2
6,450.0,3152,9,False,True,2
6,753.0,4275,9,True,False,2
5,300.0,4275,9,False,True,2
3,130.0,4456,9,False,True,1
5,550.0,4275,9,False,True,2
4,132.0,4275,9,True,False,3
2,92.0,2679,9,False,False,1
3,90.0,3152,9,True,False,1
6,707.0,4275,9,False,True,2
1,52.0,2915,9,False,False,1
2,57.0,2915,9,False,False,1
3,111.0,4456,9,False,True,1
5,262.0,3152,9,False,True,2
4,90.0,2679,9,False,False,1
5,279.0,4275,9,False,True,1
3,99.0,3152,9,False,False,1
4,144.0,4456,9,False,True,1
3,134.0,4456,9,False,True,1
4,161.0,2679,9,False,True,1
2,107.0,3636,9,False,True,1
5,400.0,4275,9,False,True,2
3,450.0,4275,9,False,True,2
5,360.0,4275,9,False,True,2
2,80.0,4456,9,False,True,1
3,136.0,4456,9,False,True,1
3,95.0,2915,9,True,False,1
3,85.0,3152,9,True,False,1
8,819.0,4275,9,True,True,2
7,221.0,2915,9,True,True,2
5,376.0,2915,9,False,True,2
7,385.0,4275,9,False,False,2
3,116.0,3607,9,False,True,1
5,400.0,4275,9,False,True,2
7,221.0,2915,9,True,True,2
7,747.0,4275,9,False,True,2
5,707.0,4275,9,True,True,2
5,416.0,4275,9,False,True,2
6,780.0,4275,9,False,True,2
5,394.0,3152,9,False,True,3
6,901.0,4275,9,False,True,2
11,654.0,4275,9,True,True,2
6,411.0,3152,9,False,True,2
5,257.0,3152,9,False,True,2
3,145.0,3152,9,True,False,2
3,120.0,4456,9,False,True,1
5,361.0,4275,9,False,True,2
4,225.0,4275,9,False,True,1
7,764.0,4275,9,False,True,2
5,391.0,4275,9,False,True,2
4,359.0,3152,9,False,True,2
5,274.0,3773,9,False,True,1
6,950.0,4275,9,False,True,2
3,147.0,4456,9,False,True,1
5,402.0,4275,9,False,True,2
5,360.0,4275,9,False,True,2
6,650.0,4275,9,True,False,2
5,500.0,4275,9,False,True,2
5,700.0,4275,9,False,True,2
3,145.0,4456,9,False,True,1
2,110.0,3607,9,False,True,1
2,126.0,3607,9,False,True,1
4,221.0,2915,9,True,True,2
6,370.0,4275,9,False,True,2
5,423.0,4275,9,False,False,2
5,380.0,4275,9,False,True,2
6,755.0,4275,9,False,True,2
6,447.0,4275,9,True,True,2
3,183.0,3773,9,False,True,1
1,66.0,3152,9,False,False,1
7,447.0,4275,9,True,True,2
4,203.0,3773,9,False,True,1
5,391.0,4275,9,False,True,2
3,320.0,4275,9,False,True,3
2,110.0,4456,9,False,True,1
2,56.0,2915,9,False,False,1
2,70.0,2915,9,False,False,1
3,107.0,3152,9,False,True,1
5,500.0,4275,9,False,True,2
4,335.0,3773,9,False,True,2
3,60.0,2915,9,False,False,1
6,618.0,4275,9,False,True,2
6,400.0,3607,9,False,True,2
3,117.0,3152,9,True,False,1
1,44.0,2915,9,False,True,1
5,300.0,4275,9,False,False,2
5,340.0,3607,9,False,True,2
5,700.0,4275,9,False,True,2
2,105.0,2915,9,False,False,3
2,142.0,4456,9,False,True,4
3,130.0,4275,9,False,True,1
4,164.0,3773,9,False,True,1
6,750.0,4275,9,False,True,2
6,487.0,4275,9,False,True,2
3,125.0,4275,9,False,True,3
6,500.0,3152,9,False,True,2
6,450.0,3152,9,False,True,2
7,470.0,4275,9,False,True,2
5,592.0,4275,9,True,True,2
2,94.0,2915,9,False,False,1
5,466.0,4275,9,False,True,2
4,534.0,3773,9,False,True,2
9,450.0,3152,9,False,True,2
6,636.0,4275,9,True,True,2
5,361.0,4275,9,False,True,2
4,178.0,4456,9,False,True,4
5,362.0,4275,9,False,True,2
3,140.0,4275,9,False,True,1
4,217.0,3773,9,False,True,1
3,174.0,4275,9,False,True,4
7,998.0,4275,9,True,True,2
2,130.0,4275,9,False,True,4
5,360.0,4275,9,False,False,2
5,340.0,3152,9,True,True,2
6,755.0,4275,9,True,False,2
5,580.0,4275,9,True,True,2
5,450.0,4275,9,True,True,2
3,140.0,3607,9,False,True,1
5,450.0,4275,9,False,True,2
7,700.0,4275,9,True,True,2
2,117.0,3636,9,False,True,1
4,239.0,3773,9,False,True,1
7,493.0,4275,9,False,False,2
5,369.0,3152,9,False,True,2
4,225.0,4275,9,False,True,1
5,420.0,4275,9,False,True,2
4,575.0,4275,9,False,True,2
5,755.0,4275,9,False,False,2
5,319.0,4275,9,False,True,3
5,578.0,4275,9,False,True,2
4,379.0,3773,9,False,True,2
6,724.0,4275,9,False,True,2
5,600.0,4275,9,False,True,2
5,400.0,4275,9,False,True,2
5,549.0,4275,9,False,True,2
6,400.0,3152,9,False,True,2
6,350.0,3607,9,False,True,2
4,624.0,4275,9,False,False,2
6,500.0,4275,9,False,True,2
3,114.0,4456,9,False,True,1
5,607.0,4275,9,False,True,3
4,380.0,4275,9,True,True,2
4,395.0,4275,9,True,True,2
2,85.0,4456,9,False,True,1
6,618.0,4275,9,False,True,2
4,153.0,4456,9,False,False,1
7,710.0,2648,8,False,True,2
3,179.0,2648,8,False,False,1
4,402.0,3695,8,True,False,2
8,600.0,3695,8,True,True,2
4,136.0,3271,8,True,True,1
5,352.0,3695,8,False,True,2
4,280.0,3695,8,False,False,2
6,360.0,3371,8,False,True,3
3,124.0,3222,8,True,False,1
4,240.0,3371,8,False,True,1
1,66.0,2648,8,False,False,1
2,55.0,3222,8,False,False,1
2,105.0,4256,8,False,True,1
2,69.0,3500,8,False,False,1
3,161.0,3500,8,False,False,1
4,122.0,3500,8,False,False,1
5,261.0,3695,8,False,True,4
5,261.0,3695,8,False,True,4
5,487.0,3271,8,False,True,2
4,189.0,3695,8,False,True,1
4,252.0,3271,8,False,True,2
3,120.0,4256,8,False,True,1
4,110.0,3271,8,False,True,1
4,180.0,4610,8,False,True,1
5,670.0,3695,8,False,True,2
4,160.0,3500,8,False,True,1
3,115.0,4610,8,False,True,1
5,219.0,3500,8,True,True,1
2,62.0,3271,8,False,False,1
3,85.0,3271,8,False,False,4
4,240.0,3371,8,False,True,1
3,145.0,3718,8,False,False,1
4,229.0,3500,8,False,False,1
4,110.0,3500,8,True,True,1
4,160.0,3500,8,False,True,1
3,208.0,3500,8,False,True,1
3,165.0,3271,8,False,True,3
3,165.0,3271,8,False,True,3
6,332.0,3271,8,False,True,2
6,332.0,3271,8,False,True,2
1,60.0,3222,8,False,False,1
6,447.0,3271,8,False,True,2
3,136.0,4610,8,False,True,1
1,61.0,4610,8,False,True,1
4,157.0,4256,8,False,True,1
6,413.0,3271,8,False,True,2
6,413.0,3271,8,False,True,2
4,101.0,3271,8,False,True,1
3,108.0,3271,8,False,False,1
5,225.0,3695,8,False,True,1
3,143.0,2648,8,False,True,1
3,100.0,3695,8,False,False,1
5,213.0,3695,8,True,True,1
2,132.0,4610,8,False,True,1
3,177.0,3271,8,False,True,1
4,180.0,4610,8,False,True,1
2,55.0,3222,8,True,False,1
7,600.0,3695,8,False,True,2
7,654.0,3695,8,True,True,2
6,600.0,3695,8,False,True,2
5,450.0,3695,8,False,True,2
2,150.0,3695,8,True,False,1
4,186.0,4610,8,False,True,1
5,400.0,3271,8,False,True,2
3,81.0,3271,8,False,False,1
3,82.0,2648,8,False,False,1
3,65.0,2648,8,True,False,1
2,238.0,3371,8,False,True,1
3,78.0,2648,8,True,False,1
5,290.0,4610,8,False,True,2
4,340.0,3695,8,False,True,2
3,134.0,4610,8,False,True,1
3,75.0,2648,8,False,False,1
4,300.0,3695,8,False,True,2
3,153.0,3271,8,False,False,1
3,159.0,4610,8,False,True,1
13,513.0,3271,8,False,False,2
6,480.0,2648,8,False,True,2
4,94.0,3695,8,False,True,1
3,96.0,3271,8,False,False,1
3,130.0,4256,8,False,True,1
4,158.0,2648,8,False,True,2
2,121.0,4256,8,False,True,1
5,270.0,2648,8,False,True,2
6,359.0,3271,8,False,True,2
3,126.0,2648,8,False,False,3
4,179.0,4610,8,False,True,4
3,179.0,2648,8,False,True,1
5,309.0,3271,8,True,True,2
4,171.0,4610,8,False,True,1
3,80.0,3500,8,False,False,1
7,505.0,3271,8,False,True,2
3,90.0,3222,8,True,False,1
2,100.0,4256,8,False,True,1
5,199.0,3500,8,False,False,1
5,360.0,3718,8,False,False,2
4,240.0,3371,8,True,True,1
3,120.0,3695,8,False,True,1
4,132.0,4610,8,False,True,1
5,245.0,4610,8,False,True,4
6,251.0,2648,8,False,True,2
2,77.0,3500,8,True,False,1
3,120.0,4256,8,False,True,1
5,270.0,3271,8,False,True,2
3,82.0,3271,8,False,False,1
4,158.0,3500,8,False,True,1
3,71.0,2648,8,False,False,1
6,394.0,3271,8,False,True,3
2,85.0,4610,8,False,True,1
7,900.0,3371,8,False,True,2
5,550.0,3695,8,False,True,2
3,118.0,4256,8,False,True,1
3,162.0,4610,8,False,True,1
4,169.0,3718,8,False,True,1
3,317.0,2648,8,False,True,2
3,95.0,2648,8,False,False,1
2,66.0,3271,8,True,False,1
3,87.0,2648,8,False,False,1
2,52.0,2648,8,False,False,1
6,561.0,3695,8,False,True,2
5,183.0,3271,8,False,True,1
5,487.0,3371,8,False,True,2
4,241.0,3371,8,False,True,1
6,220.0,3222,8,True,True,1
0,309.0,3271,8,True,False,2
2,109.0,3695,8,False,True,1
3,86.0,3271,8,False,False,1
3,85.0,3271,8,False,False,1
5,480.0,3271,8,False,True,2
5,521.0,3371,8,False,True,2
6,574.0,2648,8,False,False,2
4,371.0,3271,8,False,False,2
4,161.0,4256,8,False,True,1
1,103.0,4610,8,False,True,3
5,680.0,3695,8,False,True,2
4,168.0,3271,8,True,True,2
4,189.0,3695,8,False,True,1
7,879.0,3371,8,False,True,2
5,260.0,3718,8,False,False,2
6,875.0,3695,8,False,True,2
4,630.0,3695,8,False,True,2
2,93.0,3271,8,False,True,1
4,500.0,3371,8,False,True,2
6,802.0,3695,8,False,True,2
6,395.0,3695,8,False,True,2
2,106.0,4256,8,False,True,4
5,282.0,3371,8,False,True,1
2,121.0,4256,8,False,True,1
3,155.0,3500,8,False,True,1
6,560.0,3695,8,False,True,2
5,252.0,2648,8,False,True,2
4,108.0,2648,8,False,True,1
5,260.0,3500,8,False,True,1
3,90.0,3695,8,True,True,1
2,100.0,4610,8,False,True,1
4,219.0,3500,8,False,True,1
3,83.0,2648,8,True,False,1
4,143.0,3500,8,True,False,1
4,155.0,4256,8,False,True,1
4,177.0,3271,8,False,True,1
4,99.0,3695,8,False,True,1
8,359.0,3371,8,True,True,3
3,90.0,3222,8,True,False,1
6,373.0,3695,8,False,True,2
6,450.0,3695,8,False,True,2
3,132.0,4256,8,False,True,1
2,77.0,4256,8,False,True,1
3,89.0,3271,8,False,False,1
6,400.0,2648,8,False,True,2
7,450.0,2648,8,False,False,2
3,134.0,4610,8,False,True,1
1,38.0,2648,8,False,False,1
5,245.0,3371,8,False,True,1
5,341.0,3695,8,False,True,1
2,59.0,3222,8,False,False,1
5,312.0,3271,8,False,True,2
5,241.0,3371,8,False,True,1
3,74.0,2648,8,False,False,1
2,52.0,3222,8,True,False,1
4,158.0,3271,8,False,True,4
4,210.0,3271,8,False,True,4
4,168.0,4256,8,False,True,3
3,130.0,4256,8,False,True,1
1,35.0,3222,8,False,False,1
3,170.0,3271,8,False,True,1
2,133.0,4256,8,False,True,4
3,150.0,3271,8,False,True,1
4,301.0,4610,8,False,True,2
5,302.0,4610,8,False,True,2
5,302.0,4610,8,False,True,2
4,171.0,2648,8,False,False,1
5,246.0,3371,8,True,True,1
3,134.0,4610,8,False,True,1
4,160.0,2648,8,False,False,1
2,90.0,4256,8,False,False,1
7,468.0,2648,8,False,True,2
2,106.0,4256,8,False,True,1
5,305.0,4610,8,False,True,2
5,225.0,3695,8,False,False,1
4,110.0,3500,8,True,True,1
2,75.0,3271,8,False,True,1
5,151.0,3222,8,False,False,1
3,120.0,4610,8,False,True,1
4,229.0,3500,8,False,False,1
4,143.0,3500,8,False,True,1
3,125.0,4256,8,False,True,1
4,152.0,3695,8,False,False,1
3,169.0,3695,8,False,False,1
4,167.0,3718,8,False,True,1
4,160.0,3718,8,False,True,1
4,211.0,2648,8,False,True,2
1,59.0,3271,8,False,True,1
3,105.0,3718,8,False,True,1
3,80.0,3271,8,False,False,1
3,93.0,3271,8,False,True,1
2,79.0,3271,8,False,False,1
7,899.0,3371,8,False,False,2
5,276.0,3695,8,False,False,2
2,146.0,3371,8,False,True,4
6,545.0,3695,8,False,True,2
3,157.0,3271,8,False,True,3
3,147.0,3271,8,False,True,3
3,147.0,3271,8,False,True,3
3,158.0,3271,8,False,True,3
3,226.0,3271,8,False,True,3
3,154.0,3271,8,False,True,4
3,229.0,3271,8,False,True,3
3,147.0,3271,8,False,True,4
3,146.0,3271,8,False,True,4
6,554.0,3695,8,False,True,2
3,84.0,2648,8,True,False,1
2,56.0,3222,8,False,False,1
4,145.0,3695,8,False,True,1
2,55.0,3222,8,False,False,1
5,190.0,2648,8,False,True,3
6,180.0,4610,8,False,False,2
4,201.0,3371,8,False,False,1
3,117.0,3271,8,False,False,1
4,143.0,3271,8,False,False,1
5,267.0,3271,8,True,False,2
2,90.0,2648,8,False,False,1
3,90.0,3271,8,False,False,1
3,91.0,3271,8,False,False,1
3,95.0,3271,8,False,False,1
2,82.0,3271,8,False,False,1
4,155.0,4256,8,False,True,1
2,98.0,4256,8,False,True,1
2,135.0,4610,8,False,True,4
3,123.0,3271,8,False,True,1
4,187.0,3271,8,False,True,1
3,122.0,3271,8,False,True,1
4,178.0,3271,8,False,True,4
2,69.0,3500,8,False,False,1
4,234.0,3271,8,False,True,2
6,299.0,3271,8,False,True,2
4,96.0,3695,8,True,True,1
3,130.0,3652,8,False,False,2
4,150.0,3500,8,True,True,1
3,95.0,3718,8,False,True,1
2,84.0,3271,8,True,False,2
2,60.0,3222,8,False,False,1
4,180.0,4610,8,False,True,1
4,262.0,3371,8,False,True,1
4,92.0,3695,8,True,True,1
5,222.0,3371,8,False,False,1
6,299.0,3271,8,False,True,2
5,242.0,3271,8,False,True,2
6,299.0,3271,8,False,True,2
6,375.0,3271,8,False,True,2
5,267.0,3271,8,True,True,2
2,85.0,4256,8,False,True,1
4,122.0,3271,8,False,False,1
3,72.0,2648,8,True,False,1
3,88.0,2648,8,False,False,1
5,400.0,3271,8,False,True,2
3,124.0,4256,8,False,True,1
5,596.0,3695,8,False,True,2
4,151.0,3500,8,False,True,1
3,70.0,3271,8,False,False,1
3,72.0,3271,8,False,False,1
3,360.0,3371,8,False,True,1
3,113.0,3500,8,False,False,1
3,95.0,3718,8,False,True,1
2,110.0,4256,8,False,True,4
1,60.0,3500,8,False,True,1
3,150.0,3718,8,False,True,1
5,430.0,3271,8,False,True,2
4,265.0,3271,8,False,True,1
5,245.0,3371,8,False,True,1
3,125.0,4256,8,False,True,1
2,75.0,4610,8,False,True,1
3,75.0,3652,8,False,False,1
2,93.0,4256,8,False,True,1
2,58.0,3271,8,False,False,1
4,402.0,3695,8,True,True,2
3,121.0,4610,8,False,True,1
3,140.0,3271,8,False,True,1
3,122.0,3500,8,True,False,1
5,234.0,3271,8,False,True,2
2,87.0,2648,8,False,True,1
3,124.0,3271,8,False,True,1
3,63.0,3222,8,False,False,1
4,245.0,3371,8,True,True,1
2,61.0,3222,8,True,False,1
3,127.0,3500,8,False,True,1
2,66.0,3222,8,False,False,1
2,50.0,3222,8,False,False,1
2,47.0,3222,8,False,False,1
2,77.0,3718,8,False,True,1
3,168.0,3271,8,False,False,4
2,121.0,4256,8,False,True,1
2,50.0,3222,8,True,False,1
3,141.0,3500,8,False,True,1
3,146.0,3500,8,False,True,1
5,220.0,3500,8,False,True,1
3,115.0,3500,8,True,True,1
7,702.0,3695,8,False,True,2
6,487.0,3371,8,False,True,2
6,360.0,3371,8,False,True,4
5,242.0,3695,8,False,False,2
5,463.0,3371,8,False,True,2
3,180.0,3271,8,False,True,1
7,879.0,3371,8,False,False,2
7,802.0,3695,8,False,False,2
2,82.0,2648,8,False,False,2
1,54.0,3222,8,False,False,1
5,382.0,3371,8,False,True,2
5,304.0,3271,8,False,True,2
2,87.0,4610,8,False,True,1
3,108.0,4256,8,False,True,1
2,56.0,3222,8,False,False,1
5,167.0,4610,8,False,True,1
3,110.0,3271,8,False,True,1
3,74.0,3500,8,False,False,1
2,58.0,3222,8,False,False,1
2,113.0,4256,8,False,True,1
3,71.0,3222,8,False,False,1
2,145.0,3371,8,False,True,4
2,69.0,3222,8,False,False,1
6,251.0,3695,8,False,True,2
4,150.0,2648,8,False,False,1
4,499.0,3371,8,False,False,2
6,260.0,3695,8,False,True,4
5,211.0,2648,8,False,True,2
5,260.0,3500,8,False,True,1
3,177.0,3271,8,False,True,1
6,220.0,3695,8,False,True,2
6,505.0,3271,8,False,True,2
3,75.0,3271,8,True,False,1
3,120.0,3222,8,False,True,1
1,65.0,4256,8,False,True,4
2,113.0,4256,8,False,True,1
4,160.0,3500,8,True,True,1
4,173.0,3271,8,False,True,1
5,467.0,3695,8,False,True,2
5,383.0,3695,8,False,True,2
4,402.0,3695,8,False,False,2
6,587.0,3695,8,False,True,2
5,302.0,3371,8,False,True,1
5,236.0,3695,8,False,True,3
3,67.0,3271,8,False,False,1
5,200.0,3695,8,True,True,1
3,138.0,4610,8,False,True,1
5,220.0,3500,8,False,True,1
2,113.0,4256,8,False,True,1
5,371.0,3271,8,False,True,2
3,122.0,3500,8,False,False,1
3,110.0,4610,8,False,True,1
3,139.0,3222,8,False,False,1
2,98.0,4610,8,False,True,1
3,90.0,3222,8,True,False,1
2,67.0,3222,8,True,False,1
8,700.0,3371,8,False,True,2
2,60.0,3222,8,True,False,1
4,220.0,3500,8,False,True,1
3,100.0,3500,8,False,False,1
4,160.0,3500,8,False,True,1
2,74.0,3500,8,False,False,1
5,166.0,3500,8,False,True,1
3,180.0,4256,8,False,True,1
3,95.0,3718,8,False,True,1
3,140.0,3500,8,True,True,1
3,96.0,3271,8,False,True,1
4,499.0,3371,8,False,False,2
2,90.0,4256,8,False,True,1
3,191.0,3695,8,False,True,1
2,105.0,3500,8,False,True,1
4,151.0,3500,8,False,True,1
2,64.0,3222,8,True,False,1
3,88.0,3695,8,True,True,1
2,55.0,2648,8,False,False,1
2,55.0,2648,8,False,False,1
2,120.0,4256,8,False,True,1
3,121.0,3222,8,False,False,1
4,116.0,3222,8,False,True,1
3,89.0,3718,8,False,True,1
2,74.0,2648,8,False,False,1
3,130.0,3222,8,True,False,1
4,147.0,3500,8,False,False,1
2,92.0,4256,8,False,True,1
2,102.0,4256,8,False,True,1
2,41.0,3222,8,True,False,1
1,60.0,2648,8,False,False,2
3,120.0,3271,8,False,False,1
7,520.0,3271,8,False,True,2
1,60.0,2648,8,False,True,1
3,86.0,2648,8,False,False,1
2,133.0,4256,8,False,True,4
1,68.0,3222,8,False,False,1
3,78.0,3222,8,False,False,1
6,450.0,3271,8,False,True,2
4,180.0,4256,8,False,True,4
2,60.0,2648,8,False,False,2
2,98.0,3222,8,False,False,1
2,56.0,3222,8,True,False,1
3,120.0,3271,8,False,True,1
5,696.0,3695,8,False,True,2
4,100.0,2648,8,False,True,1
4,245.0,3371,8,False,True,1
3,157.0,4610,8,False,True,1
4,160.0,4256,8,False,True,1
1,75.0,3222,8,False,True,1
3,115.0,3271,8,False,True,1
3,64.0,3222,8,True,False,1
2,95.0,4610,8,False,True,1
5,167.0,3500,8,True,False,1
5,235.0,3695,8,False,True,1
1,76.0,4610,8,False,False,4
3,140.0,3500,8,False,False,1
5,260.0,3271,8,False,True,2
7,428.0,3271,8,False,True,2
3,100.0,3271,8,False,False,2
1,53.0,3271,8,False,False,1
3,125.0,4256,8,False,True,1
2,48.0,2648,8,False,False,1
3,135.0,3695,8,False,False,1
3,117.0,3500,8,False,True,1
2,62.0,3222,8,True,False,1
1,52.0,3271,8,False,True,1
2,88.0,4256,8,False,True,1
3,118.0,4256,8,False,True,1
2,55.0,3222,8,False,False,1
4,248.0,3271,8,False,True,2
3,94.0,3500,8,False,False,1
3,134.0,4610,8,False,True,1
3,121.0,4610,8,False,True,1
1,68.0,4256,8,False,True,1
3,70.0,2648,8,True,False,1
2,53.0,3222,8,False,False,1
1,61.0,4610,8,False,True,1
3,121.0,3271,8,False,False,1
4,120.0,3500,8,False,False,1
2,55.0,3222,8,False,False,1
3,112.0,4256,8,False,True,1
5,179.0,2648,8,True,False,2
3,134.0,4610,8,False,True,1
3,83.0,3695,8,False,True,1
4,99.0,3695,8,False,True,1
3,60.0,2648,8,True,False,1
1,42.0,2648,8,False,False,1
5,371.0,3371,8,False,True,2
3,124.0,4256,8,False,True,1
4,140.0,4610,8,False,True,1
3,70.0,3222,8,False,False,1
1,53.0,3271,8,False,False,1
2,165.0,4256,8,False,True,4
6,580.0,3271,8,False,True,2
3,125.0,4256,8,False,True,4
3,95.0,3695,8,True,True,1
4,122.0,3500,8,False,False,1
2,60.0,3222,8,False,False,1
3,115.0,4610,8,False,True,1
3,122.0,3500,8,False,False,1
3,80.0,3271,8,False,False,1
1,43.0,3271,8,False,False,1
3,100.0,4256,8,False,True,1
2,66.0,3222,8,False,False,1
3,138.0,4610,8,False,True,1
3,106.0,3222,8,True,False,1
2,60.0,3222,8,True,False,1
5,465.0,3271,8,False,True,2
3,696.0,3695,8,False,False,2
3,394.0,3271,8,False,False,1
4,338.0,3718,8,False,True,2
4,161.0,4256,8,False,True,1
3,85.0,2648,8,False,False,1
3,90.0,3222,8,True,False,1
4,140.0,3500,8,False,True,1
4,300.0,2648,8,False,True,2
1,52.0,3222,8,False,False,1
6,180.0,3271,8,False,True,1
3,70.0,3271,8,False,False,1
4,110.0,3271,8,False,False,1
2,60.0,3222,8,True,False,1
3,70.0,3222,8,False,False,1
3,110.0,3271,8,False,True,1
7,484.0,3271,8,False,True,2
5,220.0,3222,8,False,False,1
5,220.0,3222,8,False,False,1
2,90.0,2648,8,False,False,1
2,101.0,4256,8,False,True,1
4,170.0,3500,8,False,False,1
4,208.0,3371,8,False,False,1
5,246.0,3271,8,False,True,1
4,150.0,2648,8,False,False,1
2,144.0,3371,8,False,True,4
0,23.0,3222,8,False,False,1
5,351.0,3271,8,False,True,2
4,90.0,3652,8,False,False,1
3,101.0,4256,8,False,True,1
4,146.0,3500,8,True,True,1
4,320.0,3695,8,True,False,2
2,53.0,3222,8,True,False,1
2,70.0,2648,8,False,False,2
4,178.0,3500,8,False,True,1
3,140.0,3271,8,False,True,4
3,80.0,3652,8,False,False,1
2,59.0,3222,8,False,False,1
3,110.0,4256,8,False,True,1
3,130.0,4610,8,False,True,4
3,93.0,3271,8,True,False,1
2,60.0,3271,8,False,False,1
2,66.0,3222,8,False,False,1
3,96.0,3271,8,True,False,1
3,70.0,2648,8,False,False,1
2,62.0,3222,8,False,False,1
2,70.0,3222,8,False,False,1
3,90.0,2648,8,True,False,1
3,120.0,3271,8,False,False,1
5,250.0,3271,8,False,True,1
1,39.0,3271,8,True,False,1
3,126.0,3222,8,False,False,1
3,132.0,4256,8,False,False,1
2,56.0,2648,8,False,False,1
3,76.0,2648,8,False,False,1
4,340.0,3695,8,True,True,2
3,180.0,4256,8,False,True,4
3,120.0,4256,8,False,True,1
5,193.0,3222,8,True,True,1
3,80.0,3271,8,False,False,1
2,70.0,3222,8,False,False,1
2,115.0,4256,8,False,True,1
3,110.0,2648,8,False,False,1
2,60.0,3222,8,False,False,1
2,56.0,3222,8,False,False,1
2,54.0,3271,8,True,False,1
4,265.0,3271,8,False,True,1
4,192.0,4256,8,False,True,1
3,93.0,4256,8,False,True,1
2,72.0,3652,8,True,True,1
4,160.0,4256,8,False,True,1
3,80.0,3222,8,True,False,1
2,110.0,4610,8,False,True,1
2,52.0,3222,8,True,False,1
3,128.0,4610,8,False,True,1
2,96.0,4256,8,False,True,3
1,53.0,3271,8,False,False,1
2,89.0,3271,8,False,True,1
3,130.0,3500,8,False,True,1
3,106.0,2648,8,False,True,1
3,120.0,4256,8,False,True,1
2,56.0,3222,8,False,False,1
4,110.0,3695,8,False,False,1
3,130.0,3500,8,False,True,1
2,65.0,3271,8,False,False,1
4,240.0,3271,8,False,False,2
3,123.0,3500,8,False,True,1
2,68.0,3222,8,False,False,1
1,44.0,3271,8,False,False,1
2,65.0,2648,8,False,False,1
3,129.0,3500,8,False,False,1
2,100.0,3718,8,False,True,1
3,110.0,4256,8,False,True,1
3,143.0,3271,8,False,True,3
3,90.0,2648,8,False,False,1
1,50.0,3271,8,False,False,1
5,380.0,3271,8,False,True,2
4,123.0,3271,8,False,True,1
2,70.0,3222,8,False,False,1
3,110.0,3695,8,False,True,1
2,80.0,3222,8,False,False,1
1,50.0,3222,8,False,False,1
2,56.0,3222,8,False,False,1
3,129.0,3695,8,False,True,1
4,120.0,3271,8,True,True,1
6,180.0,3271,8,False,True,2
2,95.0,4256,8,False,True,1
3,113.0,4256,8,False,True,1
3,126.0,3718,8,False,False,1
4,181.0,3695,8,False,True,2
2,68.0,3222,8,True,False,1
4,160.0,3500,8,True,True,1
3,97.0,4256,8,False,True,1
2,90.0,2648,8,False,True,1
2,61.0,3222,8,False,False,1
2,60.0,3222,8,False,False,1
2,53.0,3222,8,False,False,1
1,42.0,2648,8,False,False,1
2,70.0,2648,8,False,False,1
5,407.0,3271,8,False,True,2
7,394.0,3271,8,False,False,1
3,72.0,3371,8,True,False,1
1,170.0,4610,8,False,True,4
2,98.0,4610,8,False,True,1
0,60.0,3371,8,True,False,4
2,110.0,2648,8,False,True,3
2,110.0,2648,8,False,True,3
